tab 	er_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	specimen_class	specimen_lithology	specimen_type	specimen_volume	specimen_weight
This study	U1361A	318-U1361A-016H_5A-0.2	318-U1361A-016H_5A-0.2	318-U1361A-016H_5A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.25	318-U1361A-016H_5A-0.25	318-U1361A-016H_5A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.3	318-U1361A-016H_5A-0.3	318-U1361A-016H_5A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.35	318-U1361A-016H_5A-0.35	318-U1361A-016H_5A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.4	318-U1361A-016H_5A-0.4	318-U1361A-016H_5A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.45	318-U1361A-016H_5A-0.45	318-U1361A-016H_5A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.5	318-U1361A-016H_5A-0.5	318-U1361A-016H_5A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.55	318-U1361A-016H_5A-0.55	318-U1361A-016H_5A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.6	318-U1361A-016H_5A-0.6	318-U1361A-016H_5A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.65	318-U1361A-016H_5A-0.65	318-U1361A-016H_5A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.7	318-U1361A-016H_5A-0.7	318-U1361A-016H_5A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.75	318-U1361A-016H_5A-0.75	318-U1361A-016H_5A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.8	318-U1361A-016H_5A-0.8	318-U1361A-016H_5A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.85	318-U1361A-016H_5A-0.85	318-U1361A-016H_5A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.9	318-U1361A-016H_5A-0.9	318-U1361A-016H_5A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-0.95	318-U1361A-016H_5A-0.95	318-U1361A-016H_5A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-1	318-U1361A-016H_5A-1	318-U1361A-016H_5A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-1.05	318-U1361A-016H_5A-1.05	318-U1361A-016H_5A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-1.1	318-U1361A-016H_5A-1.1	318-U1361A-016H_5A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-1.15	318-U1361A-016H_5A-1.15	318-U1361A-016H_5A-1.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-1.2	318-U1361A-016H_5A-1.2	318-U1361A-016H_5A-1.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-1.25	318-U1361A-016H_5A-1.25	318-U1361A-016H_5A-1.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-1.3	318-U1361A-016H_5A-1.3	318-U1361A-016H_5A-1.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-1.35	318-U1361A-016H_5A-1.35	318-U1361A-016H_5A-1.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_5A-1.4	318-U1361A-016H_5A-1.4	318-U1361A-016H_5A-1.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.1	318-U1361A-016H_6A-0.1	318-U1361A-016H_6A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.15	318-U1361A-016H_6A-0.15	318-U1361A-016H_6A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.2	318-U1361A-016H_6A-0.2	318-U1361A-016H_6A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.25	318-U1361A-016H_6A-0.25	318-U1361A-016H_6A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.3	318-U1361A-016H_6A-0.3	318-U1361A-016H_6A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.35	318-U1361A-016H_6A-0.35	318-U1361A-016H_6A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.4	318-U1361A-016H_6A-0.4	318-U1361A-016H_6A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.45	318-U1361A-016H_6A-0.45	318-U1361A-016H_6A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.5	318-U1361A-016H_6A-0.5	318-U1361A-016H_6A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.55	318-U1361A-016H_6A-0.55	318-U1361A-016H_6A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.6	318-U1361A-016H_6A-0.6	318-U1361A-016H_6A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.65	318-U1361A-016H_6A-0.65	318-U1361A-016H_6A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.7	318-U1361A-016H_6A-0.7	318-U1361A-016H_6A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.75	318-U1361A-016H_6A-0.75	318-U1361A-016H_6A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.8	318-U1361A-016H_6A-0.8	318-U1361A-016H_6A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.85	318-U1361A-016H_6A-0.85	318-U1361A-016H_6A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.9	318-U1361A-016H_6A-0.9	318-U1361A-016H_6A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-0.95	318-U1361A-016H_6A-0.95	318-U1361A-016H_6A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-1	318-U1361A-016H_6A-1	318-U1361A-016H_6A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-1.05	318-U1361A-016H_6A-1.05	318-U1361A-016H_6A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_6A-1.1	318-U1361A-016H_6A-1.1	318-U1361A-016H_6A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.1	318-U1361A-016H_7A-0.1	318-U1361A-016H_7A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.15	318-U1361A-016H_7A-0.15	318-U1361A-016H_7A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.2	318-U1361A-016H_7A-0.2	318-U1361A-016H_7A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.25	318-U1361A-016H_7A-0.25	318-U1361A-016H_7A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.3	318-U1361A-016H_7A-0.3	318-U1361A-016H_7A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.35	318-U1361A-016H_7A-0.35	318-U1361A-016H_7A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.4	318-U1361A-016H_7A-0.4	318-U1361A-016H_7A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.45	318-U1361A-016H_7A-0.45	318-U1361A-016H_7A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.5	318-U1361A-016H_7A-0.5	318-U1361A-016H_7A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.55	318-U1361A-016H_7A-0.55	318-U1361A-016H_7A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-016H_7A-0.6	318-U1361A-016H_7A-0.6	318-U1361A-016H_7A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X-1-W-58	318-U1361A-017X-1-W-58	318-U1361A-017X-1-W-58	Sedimentary	Silty Clay	Sediment Layer	0.007	0.006273464
This study	U1361A	318-U1361A-017X-1-W-58a	318-U1361A-017X-1-W-58a	318-U1361A-017X-1-W-58a	Sedimentary	Silty Clay	Sediment Layer	0.007	0.000213092
This study	U1361A	318-U1361A-017X-2-W-58	318-U1361A-017X-2-W-58	318-U1361A-017X-2-W-58	Sedimentary	Silty Clay	Sediment Layer	0.007	0.0037494
This study	U1361A	318-U1361A-017X-2-W-58a	318-U1361A-017X-2-W-58a	318-U1361A-017X-2-W-58a	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X-3-W-58	318-U1361A-017X-3-W-58	318-U1361A-017X-3-W-58	Sedimentary	Silty Clay	Sediment Layer	0.007	0.0032019
This study	U1361A	318-U1361A-017X-4-W-58	318-U1361A-017X-4-W-58	318-U1361A-017X-4-W-58	Sedimentary	Silty Clay	Sediment Layer	0.007	0.00613939
This study	U1361A	318-U1361A-017X-4-W-58a	318-U1361A-017X-4-W-58a	318-U1361A-017X-4-W-58a	Sedimentary	Silty Clay	Sediment Layer	0.007	0.000217232
This study	U1361A	318-U1361A-017X-5-W-58	318-U1361A-017X-5-W-58	318-U1361A-017X-5-W-58	Sedimentary	Silty Clay	Sediment Layer	0.007	0.0042113
This study	U1361A	318-U1361A-017X-6-W-58	318-U1361A-017X-6-W-58	318-U1361A-017X-6-W-58	Sedimentary	Silty Clay	Sediment Layer	0.007	0.004876809
This study	U1361A	318-U1361A-017X-6-W-58a	318-U1361A-017X-6-W-58a	318-U1361A-017X-6-W-58a	Sedimentary	Silty Clay	Sediment Layer	0.007	0.000227646
This study	U1361A	318-U1361A-017X_1A-0.1	318-U1361A-017X_1A-0.1	318-U1361A-017X_1A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.15	318-U1361A-017X_1A-0.15	318-U1361A-017X_1A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.2	318-U1361A-017X_1A-0.2	318-U1361A-017X_1A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.25	318-U1361A-017X_1A-0.25	318-U1361A-017X_1A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.3	318-U1361A-017X_1A-0.3	318-U1361A-017X_1A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.35	318-U1361A-017X_1A-0.35	318-U1361A-017X_1A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.4	318-U1361A-017X_1A-0.4	318-U1361A-017X_1A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.45	318-U1361A-017X_1A-0.45	318-U1361A-017X_1A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.5	318-U1361A-017X_1A-0.5	318-U1361A-017X_1A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.55	318-U1361A-017X_1A-0.55	318-U1361A-017X_1A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.6	318-U1361A-017X_1A-0.6	318-U1361A-017X_1A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.65	318-U1361A-017X_1A-0.65	318-U1361A-017X_1A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.7	318-U1361A-017X_1A-0.7	318-U1361A-017X_1A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.75	318-U1361A-017X_1A-0.75	318-U1361A-017X_1A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.8	318-U1361A-017X_1A-0.8	318-U1361A-017X_1A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.85	318-U1361A-017X_1A-0.85	318-U1361A-017X_1A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.9	318-U1361A-017X_1A-0.9	318-U1361A-017X_1A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-0.95	318-U1361A-017X_1A-0.95	318-U1361A-017X_1A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-1	318-U1361A-017X_1A-1	318-U1361A-017X_1A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-1.05	318-U1361A-017X_1A-1.05	318-U1361A-017X_1A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-1.1	318-U1361A-017X_1A-1.1	318-U1361A-017X_1A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-1.15	318-U1361A-017X_1A-1.15	318-U1361A-017X_1A-1.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-1.2	318-U1361A-017X_1A-1.2	318-U1361A-017X_1A-1.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-1.25	318-U1361A-017X_1A-1.25	318-U1361A-017X_1A-1.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-1.3	318-U1361A-017X_1A-1.3	318-U1361A-017X_1A-1.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-1.35	318-U1361A-017X_1A-1.35	318-U1361A-017X_1A-1.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_1A-1.4	318-U1361A-017X_1A-1.4	318-U1361A-017X_1A-1.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.1	318-U1361A-017X_2A-0.1	318-U1361A-017X_2A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.15	318-U1361A-017X_2A-0.15	318-U1361A-017X_2A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.2	318-U1361A-017X_2A-0.2	318-U1361A-017X_2A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.25	318-U1361A-017X_2A-0.25	318-U1361A-017X_2A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.3	318-U1361A-017X_2A-0.3	318-U1361A-017X_2A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.35	318-U1361A-017X_2A-0.35	318-U1361A-017X_2A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.4	318-U1361A-017X_2A-0.4	318-U1361A-017X_2A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.45	318-U1361A-017X_2A-0.45	318-U1361A-017X_2A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.5	318-U1361A-017X_2A-0.5	318-U1361A-017X_2A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.55	318-U1361A-017X_2A-0.55	318-U1361A-017X_2A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.6	318-U1361A-017X_2A-0.6	318-U1361A-017X_2A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.65	318-U1361A-017X_2A-0.65	318-U1361A-017X_2A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.7	318-U1361A-017X_2A-0.7	318-U1361A-017X_2A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.75	318-U1361A-017X_2A-0.75	318-U1361A-017X_2A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.8	318-U1361A-017X_2A-0.8	318-U1361A-017X_2A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.85	318-U1361A-017X_2A-0.85	318-U1361A-017X_2A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.9	318-U1361A-017X_2A-0.9	318-U1361A-017X_2A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-0.95	318-U1361A-017X_2A-0.95	318-U1361A-017X_2A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-1	318-U1361A-017X_2A-1	318-U1361A-017X_2A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-1.05	318-U1361A-017X_2A-1.05	318-U1361A-017X_2A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-1.1	318-U1361A-017X_2A-1.1	318-U1361A-017X_2A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-1.15	318-U1361A-017X_2A-1.15	318-U1361A-017X_2A-1.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-1.2	318-U1361A-017X_2A-1.2	318-U1361A-017X_2A-1.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-1.25	318-U1361A-017X_2A-1.25	318-U1361A-017X_2A-1.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-1.3	318-U1361A-017X_2A-1.3	318-U1361A-017X_2A-1.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-1.35	318-U1361A-017X_2A-1.35	318-U1361A-017X_2A-1.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-1.4	318-U1361A-017X_2A-1.4	318-U1361A-017X_2A-1.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_2A-1.45	318-U1361A-017X_2A-1.45	318-U1361A-017X_2A-1.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.15	318-U1361A-017X_3A-0.15	318-U1361A-017X_3A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.2	318-U1361A-017X_3A-0.2	318-U1361A-017X_3A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.25	318-U1361A-017X_3A-0.25	318-U1361A-017X_3A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.3	318-U1361A-017X_3A-0.3	318-U1361A-017X_3A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.35	318-U1361A-017X_3A-0.35	318-U1361A-017X_3A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.4	318-U1361A-017X_3A-0.4	318-U1361A-017X_3A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.45	318-U1361A-017X_3A-0.45	318-U1361A-017X_3A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.5	318-U1361A-017X_3A-0.5	318-U1361A-017X_3A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.55	318-U1361A-017X_3A-0.55	318-U1361A-017X_3A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.6	318-U1361A-017X_3A-0.6	318-U1361A-017X_3A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.65	318-U1361A-017X_3A-0.65	318-U1361A-017X_3A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.9	318-U1361A-017X_3A-0.9	318-U1361A-017X_3A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-0.95	318-U1361A-017X_3A-0.95	318-U1361A-017X_3A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-1	318-U1361A-017X_3A-1	318-U1361A-017X_3A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-1.05	318-U1361A-017X_3A-1.05	318-U1361A-017X_3A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-1.1	318-U1361A-017X_3A-1.1	318-U1361A-017X_3A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-1.15	318-U1361A-017X_3A-1.15	318-U1361A-017X_3A-1.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-1.2	318-U1361A-017X_3A-1.2	318-U1361A-017X_3A-1.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-1.25	318-U1361A-017X_3A-1.25	318-U1361A-017X_3A-1.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-1.3	318-U1361A-017X_3A-1.3	318-U1361A-017X_3A-1.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-1.35	318-U1361A-017X_3A-1.35	318-U1361A-017X_3A-1.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-1.4	318-U1361A-017X_3A-1.4	318-U1361A-017X_3A-1.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_3A-1.45	318-U1361A-017X_3A-1.45	318-U1361A-017X_3A-1.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.1	318-U1361A-017X_4A-0.1	318-U1361A-017X_4A-0.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.15	318-U1361A-017X_4A-0.15	318-U1361A-017X_4A-0.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.2	318-U1361A-017X_4A-0.2	318-U1361A-017X_4A-0.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.25	318-U1361A-017X_4A-0.25	318-U1361A-017X_4A-0.25	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.3	318-U1361A-017X_4A-0.3	318-U1361A-017X_4A-0.3	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.35	318-U1361A-017X_4A-0.35	318-U1361A-017X_4A-0.35	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.4	318-U1361A-017X_4A-0.4	318-U1361A-017X_4A-0.4	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.45	318-U1361A-017X_4A-0.45	318-U1361A-017X_4A-0.45	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.5	318-U1361A-017X_4A-0.5	318-U1361A-017X_4A-0.5	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.55	318-U1361A-017X_4A-0.55	318-U1361A-017X_4A-0.55	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.6	318-U1361A-017X_4A-0.6	318-U1361A-017X_4A-0.6	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.65	318-U1361A-017X_4A-0.65	318-U1361A-017X_4A-0.65	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.7	318-U1361A-017X_4A-0.7	318-U1361A-017X_4A-0.7	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.75	318-U1361A-017X_4A-0.75	318-U1361A-017X_4A-0.75	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.8	318-U1361A-017X_4A-0.8	318-U1361A-017X_4A-0.8	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.85	318-U1361A-017X_4A-0.85	318-U1361A-017X_4A-0.85	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.9	318-U1361A-017X_4A-0.9	318-U1361A-017X_4A-0.9	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-0.95	318-U1361A-017X_4A-0.95	318-U1361A-017X_4A-0.95	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-1	318-U1361A-017X_4A-1	318-U1361A-017X_4A-1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-1.05	318-U1361A-017X_4A-1.05	318-U1361A-017X_4A-1.05	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-1.1	318-U1361A-017X_4A-1.1	318-U1361A-017X_4A-1.1	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-1.15	318-U1361A-017X_4A-1.15	318-U1361A-017X_4A-1.15	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-1.2	318-U1361A-017X_4A-1.2	318-U1361A-017X_4A-1.2	Sedimentary	Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-017X_4A-1.25	318-U1361A-017X_4A-1.25	318-U1361A-017X_4A-1.25	Sedimentary	Silty Clay	Sediment Layer		
