tab 	er_sites
er_citation_names	er_location_name	er_site_name	site_class	site_definition	site_lithology	site_type
This study	U1361A	318-U1361A-010H_4A-1.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_4A-1.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_4A-1.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_4A-1.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_4A-1.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_4A-1.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_4A-1.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.5	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.55	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.6	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.65	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.7	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.75	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.8	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.85	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.9	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-0.95	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-1.05	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-1.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-1.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-1.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-1.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-1.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-1.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-1.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_5A-1.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.5	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.55	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.6	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.65	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.7	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.75	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.8	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.85	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.9	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-0.95	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-1.05	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-1.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-1.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-1.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-1.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-1.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-1.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-1.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_6A-1.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.5	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.55	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.6	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.65	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-010H_7A-0.7	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-1-W-75	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-1-W-75a	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-2-W-95	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-2-W-95a	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-3-W-82	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-3-W-82a	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-4-W-99	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-4-W-99a	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-5-W-92	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-5-W-92a	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-6-W-77	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H-6-W-77a	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.5	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.55	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.6	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.65	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.7	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.75	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.8	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.85	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.9	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-0.95	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-1.05	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-1.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-1.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-1.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-1.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-1.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-1.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-1.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_1A-1.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.5	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.55	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.6	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.65	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.7	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.75	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.8	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.85	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.9	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-0.95	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-1.05	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-1.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-1.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-1.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-1.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-1.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-1.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-1.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_2A-1.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.5	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.55	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.6	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.65	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.7	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.75	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.8	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.85	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.9	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-0.95	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-1.05	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-1.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-1.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-1.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-1.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-1.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-1.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-1.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_3A-1.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.5	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.55	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.6	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.65	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.7	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.75	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.8	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.85	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.9	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-0.95	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-1.05	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-1.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-1.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-1.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-1.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-1.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-1.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-1.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_4A-1.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.5	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.55	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.6	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.65	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.7	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.75	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.8	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.85	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.9	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-0.95	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-1.05	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-1.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-1.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-1.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-1.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-1.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-1.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-1.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-011H_5A-1.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H-4-W-91	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H-4-W-91a	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H-5-W-122	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H-5-W-122a	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H-6-W-107	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H-7-W-43	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H-7-W-43a	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.5	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.55	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.6	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.65	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.7	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.75	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.8	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.85	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.9	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-0.95	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-1.05	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-1.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-1.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-1.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-1.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-1.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-1.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_4A-1.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.15	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.35	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.4	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.45	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.5	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.55	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.6	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.65	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.7	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.75	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.8	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.85	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.9	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-0.95	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-1.05	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-1.1	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-1.2	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-1.25	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-1.3	Sedimentary	s	Silty Clay	Sediment Layer
This study	U1361A	318-U1361A-012H_5A-1.35	Sedimentary	s	Silty Clay	Sediment Layer
